"molregno","nm","standard_type","standard_relation","confidence_score","chembl_id","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
1297790,13880.77,"IC50","=",9,"CHEMBL1976499","Cc1oc(\C=C\2/Sc3nc(nn3C2=O)c4occc4)cc1",1.8601199999999998,77.066,121.50232655235305,73.53999999999999,299.311,299.03646214800006,6,0,2,0,7,0,7,21,30,4,4,0,0,4,0,0,0,0,0,0.07142857142857142,11.755232144420809,7.038353374438791,5.480405841526857,3.9171002693520776,2.891969682661945,6.221856793511066,4.471306918997369,2.957917480326853,2.0040988039003573,-2.67,12.099791297822774,4.421397109283908,1.9820355250553952,10.09161257266118,14.598058222863868,0.0,6.923737199690624,11.520494837748885,44.157470327664015,0.0,22.621544946480284,0.0,0.0,0.0,11.336785877934737,8.834301874106695,0.0,14.598058222863868,0.0,6.923737199690624,0.0,56.93527586396738,0.0,11.58465191687437,22.37367890754065,8.834301874106695,4.794537184071822,0.0,9.499376414562832,5.098681808301038,11.336785877934737,31.18920547353706,6.076020106833881,6.263162995639057,16.052840515358056,5.760247418874442,10.785277420771958,5.559266895052008,0.0,14,0,0,0,0,1,0,0,3,1,2,0,3,2,0,10,9,0,2,9,6,0,0,0,0,2,1,0,0,10,8,0,0,0,4,0,0,0,0,0,2,1
251704,23428.56,"IC50","=",9,"CHEMBL150924","OC(=O)c1cc(nc2ccccc12)c3occc3",3.1930000000000014,66.40430000000002,102.50483706895594,63.33,239.23000000000002,239.058243148,4,1,2,1,3,0,4,18,27,3,3,0,0,2,0,0,1,0,0,0.0,9.32972592544465,5.424813283750047,3.8546595548489266,2.7202158559793452,1.9028764339917243,5.424813283750047,3.8546595548489266,2.7202158559793452,1.9028764339917243,-2.619999999999999,10.528695443753053,3.996574171878231,1.6382559187003352,0.0,16.059811203739763,0.0,0.0,10.357988675768818,53.14488341192367,0.0,22.35710034580396,0.0,0.0,0.0,0.0,14.318215515965875,0.0,4.9839785209472085,0.0,0.0,0.0,54.291183966567324,0.0,11.454175413722904,16.872230220032908,9.523678331894054,0.0,9.77851570501903,0.0,0.0,18.19910120538483,24.26546827384644,5.386224214464796,17.343315204952315,5.693927994848461,5.760247418874442,0.0,0.0,5.969305287951849,14,0,0,0,0,0,0,0,1,2,1,0,3,1,0,8,8,0,2,7,4,1,1,0,0,2,0,1,0,10,5,0,0,0,1,2,0,0,0,0,2,1
843694,19679.97,"IC50","=",9,"CHEMBL1419810","Cc1occc1C(=O)NCc2cccc(CNC(=O)c3ccoc3C)c2",3.3494400000000013,95.67240000000002,150.746671313462,84.48,352.3900000000001,352.14230712,6,2,8,2,4,2,6,26,46,3,3,0,0,2,0,0,1,0,0,0.2,14.666008877745556,8.267498804994064,5.966229801862265,4.104423858530592,2.6457665541676505,8.267498804994064,5.966229801862265,4.104423858530592,2.6457665541676505,-3.2799999999999994,17.540058440946364,7.735348595213319,4.029025188731475,10.633577208012662,11.814359458703011,13.08951281182515,13.847474399381248,43.363375172680506,57.75883027615447,0.0,0.0,0.0,0.0,0.0,0.0,18.423376242250338,0.0,10.633577208012662,0.0,26.9369872112064,0.0,82.69882920658463,0.0,0.0,11.814359458703011,19.467879082119357,9.589074368143644,0.0,0.0,0.0,24.26546827384644,37.10711151969846,13.08951281182515,23.653228974672103,11.520494837748885,0.0,0.0,11.814359458703011,0.0,20,0,0,0,0,0,0,2,0,2,2,0,10,2,0,8,8,0,8,10,6,2,2,0,0,4,4,2,0,10,6,0,0,0,2,1,0,0,0,0,0,0
989071,13131.83,"IC50","=",9,"CHEMBL1565187","O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5",5.394400000000004,126.0304,188.6706282914909,97.12,434.4550000000001,434.137890436,7,2,7,2,5,2,7,33,51,5,5,0,0,2,0,0,3,0,0,0.0,17.35677636942552,10.241195594226166,7.291115930977561,4.992356218252772,3.394462457965316,10.241195594226166,7.291115930977561,4.992356218252772,3.394462457965316,-4.7799999999999985,20.141053310939196,8.759788354418816,4.472169668685304,10.633577208012662,21.782316500597428,0.0,0.0,20.912773278715083,101.80629646276805,0.0,22.29078092177798,0.0,11.374772549367124,0.0,0.0,14.006225305196992,0.0,9.967957041894417,0.0,0.0,10.633577208012662,108.71284443628616,0.0,11.257379486545457,34.22253344330266,15.05072814506601,14.573052889090853,4.9839785209472085,0.0,0.0,30.33183534230805,54.59730361615449,22.501675532761116,29.187335997333115,0.0,5.760247418874442,0.0,11.814359458703011,0.0,26,0,0,0,0,0,0,2,2,2,1,0,7,2,0,14,14,0,7,10,7,2,2,0,0,2,2,2,0,19,8,0,0,0,1,4,0,0,0,0,2,1
832352,50000.0,"IC50",">",9,"CHEMBL1408468","Clc1ccc(cc1Cl)N2NC(=O)\C(=C/c3cccc(OC(=O)c4cccs4)c3)\C2=O",4.735500000000002,115.78720000000001,184.79970704575396,75.71000000000001,459.3100000000002,457.9894832239999,6,1,5,1,5,2,9,30,42,4,3,1,1,1,1,1,2,0,0,0.0,17.423591427888248,10.236906902529228,7.939320060690078,5.743791117233566,3.6409622506556203,8.601325145255878,6.177225614209994,4.154860910903585,2.749860344009807,-3.129999999999999,20.155337679660633,8.314051884858433,4.088768777897328,15.171566874864965,17.78366474665486,9.589074368143644,0.0,15.235135869470117,65.55047091668968,10.045266627482652,6.076020106833881,0.0,5.687386274683562,5.749511833283905,34.538665658399765,19.120474506015512,0.0,5.425791397110385,0.0,0.0,5.008912523954532,86.03633622957062,0.0,5.749511833283905,64.08573678657207,4.736862953800049,15.01486576525403,9.803449708026353,0.0,11.336785877934737,41.40098098584986,53.41773677976645,0.0,15.732652902166215,16.199763557054474,0.0,0.0,11.814359458703011,5.969305287951849,21,0,2,0,0,1,0,0,2,4,0,0,7,4,0,14,8,0,5,10,6,1,1,0,0,5,2,1,0,12,10,0,0,0,2,2,0,0,0,0,0,0
912463,50000.0,"IC50",">",9,"CHEMBL1488579","CCn1c2ccccc2c3nnc(SCC(=O)Nc4ccc5OCOc5c4)nc13",3.4589000000000008,110.42170000000002,169.77881999436994,91.16000000000001,407.45500000000015,407.105210404,8,1,6,1,8,1,9,29,46,5,4,0,1,2,0,1,2,0,0,0.2,16.401116352670037,10.152033409564396,7.375389787124154,5.4971087399828615,3.953917696708692,9.16643484991091,6.432891146264418,4.659446834432835,3.3719771655315367,-3.3299999999999996,17.7471685938879,7.247684529384336,3.2281432640763,14.790514511606428,38.201417427538765,11.339293589984397,0.0,6.923737199690624,47.62100596105198,0.0,22.066802870465043,0.0,5.687386274683562,11.49902366656781,11.761884949391115,14.268263091671919,0.0,19.74844178534064,0.0,18.624930087423905,17.862584516852948,42.46456947923127,0.0,11.49902366656781,45.42325382389123,19.357614159397784,4.794537184071822,4.9839785209472085,0.0,10.197363616602075,29.960986154775945,25.122838405075452,23.684733963522543,11.26955432436305,5.516700717616262,17.14620088733554,17.856558517272042,0.0,0.0,20,0,0,0,0,1,0,1,4,1,2,0,7,1,0,15,10,0,6,11,8,1,1,0,0,2,4,1,0,13,9,0,0,0,2,3,0,0,0,0,6,3
910790,50000.0,"IC50",">",9,"CHEMBL1486906","CC1CCc2c(C1)sc(NC(=O)c3oc(Cn4cc(Br)cn4)cc3)c2C(=O)N",3.8244000000000016,109.71610000000003,173.58156797106747,103.14999999999999,463.3570000000001,462.0361235680001,7,3,6,2,6,2,9,28,47,4,3,0,1,3,0,0,0,0,1,0.3157894736842105,17.600406685790972,10.537063532097013,9.017201096851734,6.369436187267163,5.172685368744615,8.927568681611934,6.996353852537507,4.79015733215167,3.43361165063266,-2.39,18.94947098714882,7.5558011433169,3.766264372480589,11.050456081168516,21.594844202149233,19.386399651764595,5.917906046161393,50.45817820560445,33.41629173303513,0.0,0.0,0.0,5.001081976687867,0.0,27.266729775884087,14.006225305196992,0.0,9.780484743446223,11.651573523323577,32.730958474381225,5.316788604006331,56.52368581082597,0.0,0.0,44.08217121127496,15.467607018221862,14.270877303288827,0.0,5.098681808301038,11.336785877934737,6.923737199690624,58.80650044150898,11.073990765314376,22.77777098505506,10.76132939556231,5.760247418874442,0.0,11.814359458703011,0.0,19,0,0,1,0,1,0,2,2,2,1,0,9,2,0,13,7,0,6,10,7,3,2,0,0,5,2,2,0,10,9,0,0,0,3,1,0,0,0,0,2,1
764399,50000.0,"IC50",">",9,"CHEMBL1340515","O=C1CC(=Nc2ccccc2N1)\C=C\c3occc3",3.407700000000002,74.52570000000003,110.0188097454193,54.6,252.27300000000002,252.089877624,4,1,2,1,3,1,4,19,31,3,2,0,1,1,0,1,1,0,0,0.06666666666666667,10.166969380320866,5.991646600519949,4.19399587140721,2.7670422640124097,1.8905956493642184,5.991646600519949,4.19399587140721,2.7670422640124097,1.8905956493642184,-2.6199999999999997,11.469264126569897,4.937315409401991,2.6261218521105714,5.316788604006331,11.618864732122208,4.794537184071822,0.0,12.181069041800452,58.14694118293161,0.0,6.076020106833881,0.0,11.374772549367124,0.0,0.0,9.211688121125169,0.0,0.0,4.992404732635669,6.4208216229260096,5.316788604006331,54.497632932117035,0.0,0.0,29.06965738832321,9.733939541059678,9.786941916707491,0.0,0.0,0.0,12.13273413692322,36.417508487514205,0.0,29.770442170702893,5.760247418874442,0.0,5.907179729351506,0.0,0.0,15,0,0,0,0,0,0,0,2,1,1,0,2,2,0,11,6,0,2,6,4,1,1,0,0,1,2,0,0,11,5,0,0,0,1,1,1,0,0,0,2,1
990704,1562.5,"IC50","<",9,"CHEMBL1566820","Cc1nnc(SCC(=O)NC(=O)NCc2occc2)n1Cc3ccccc3",2.3459200000000004,100.11340000000001,159.90233351265772,102.05000000000001,385.4490000000001,385.12086046800005,8,2,10,2,7,3,9,27,46,3,3,0,0,2,0,0,1,0,0,0.2222222222222222,15.531253026359705,9.267366458745832,6.642922528187864,4.6406639430111865,3.117322194548698,8.28176789909234,5.700423887328126,3.673902592587572,2.3339013015584613,-3.0699999999999994,18.713101556907564,9.038245774605118,5.45030410015839,10.633577208012662,32.45561111282979,17.884049995896973,6.923737199690624,17.148103408571366,58.30131989374438,0.0,0.0,0.0,4.794537184071822,0.0,11.761884949391115,14.006225305196992,0.0,25.39804047240609,0.0,25.16968649333648,5.752853606746789,65.8758358834417,0.0,0.0,23.700179191080693,14.301039188851032,10.111325788078153,4.794537184071822,0.0,10.197363616602075,42.093720291699164,24.619922828310838,0.0,25.105529414210995,11.58465191687437,5.156436481820707,5.907179729351506,0.0,6.031114512338072,18,0,0,0,0,1,0,2,3,2,1,0,11,2,0,8,8,0,10,11,8,2,2,0,0,3,6,2,0,11,5,0,0,0,2,1,0,0,0,0,0,0
754045,3548.86,"IC50","=",9,"CHEMBL1330161","Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4cccc(C)c4",4.115920000000004,101.27100000000002,156.42786154164568,60.480000000000004,365.4580000000001,365.119797848,5,0,2,0,5,1,6,26,45,4,2,1,2,1,1,2,1,0,0,0.3,15.545654466706216,9.505083522042097,7.584794322237462,5.919412866546356,4.601720477677308,8.51948496238861,6.651221966828502,4.764903038188323,3.4340841301664,-2.6499999999999995,16.79889442586118,6.579362464056162,2.885967633087955,4.899909730850478,23.35256903883448,4.794537184071822,25.178587266912007,29.42267399853328,51.41752917476889,0.0,0.0,0.0,5.687386274683562,0.0,11.761884949391115,9.211688121125169,5.261891554738487,4.899909730850478,0.0,26.18620206846865,17.445389309482977,64.08432456716142,0.0,6.069221312792274,23.356450953426183,9.317060667903824,9.694446914922299,0.0,5.261891554738487,0.0,23.894619086314336,43.67639416492468,12.10820789760957,35.13478276453205,11.520494837748885,0.0,5.907179729351506,0.0,0.0,20,0,0,0,0,1,0,1,2,1,1,0,5,1,1,16,6,0,2,7,5,0,0,0,0,4,1,0,0,11,10,0,0,0,1,3,0,0,0,0,2,1
754540,50000.0,"IC50",">",9,"CHEMBL1330656","Clc1ccc(NC(=O)COc2ccccc2)cc1c3oc4cccnc4n3",4.560700000000003,102.81670000000003,159.31896125816368,77.25,379.8030000000001,379.072368988,6,1,6,1,5,1,7,27,41,4,4,0,0,2,0,0,2,0,0,0.05,14.811025223691622,8.558750374123775,6.095892596815967,4.088200188883071,2.7121896294305254,8.18078590111455,5.688692470075361,3.7586119678430254,2.513807527809708,-3.379999999999999,17.054892730196702,7.47078773973259,3.906217331526128,10.05365155780638,22.48201873575884,4.794537184071822,0.0,0.0,71.27766519328253,5.022633313741326,22.68437277613287,0.0,5.687386274683562,5.749511833283905,11.600939890232516,13.948551074925216,0.0,9.967957041894417,0.0,0.0,11.923670568519249,71.8831475699705,0.0,17.20368724700681,34.42570325667756,14.470802494859726,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,29.800041095617345,42.46456947923127,11.884229846296638,10.586084805438322,5.749511833283905,17.837079326922886,5.890723922025908,5.907179729351506,0.0,20,0,1,0,0,0,0,1,2,2,1,0,7,1,0,11,11,0,6,9,6,1,1,0,0,2,3,1,0,14,7,0,0,0,1,3,0,0,0,0,2,1
1304636,16011.5,"IC50","=",9,"CHEMBL1983345","CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12",3.3827200000000026,110.73110000000004,167.45773127247782,106.16999999999999,415.4670000000002,415.108958392,7,1,5,1,7,0,8,29,50,4,3,1,1,1,1,1,2,0,0,0.3333333333333333,16.95294225459477,11.21685586623443,9.3294601937107,6.888309293045635,5.426925323759799,9.395488661188514,7.100738474379625,5.1379573184550456,3.790090879816401,-2.8699999999999997,19.446588198151474,7.184167763816364,3.3734336715622972,0.0,49.86266025381126,14.57411609021755,6.923737199690624,35.02624640895689,33.67502394353546,0.0,21.74169278503663,0.0,0.0,5.749511833283905,0.0,27.47287545409486,0.0,0.0,4.992404732635669,26.31013685145522,18.112589178006495,41.15261867611487,0.0,5.749511833283905,43.7628517889413,14.260541285694101,4.992404732635669,13.212334168400758,0.0,0.0,24.26546827384644,20.268296022307258,27.9367247146267,24.154430007154456,22.656230885497585,9.837253136417502,0.0,0.0,5.969305287951849,21,0,0,0,0,1,0,1,0,5,1,0,8,4,0,13,7,0,5,13,7,1,1,0,0,6,4,1,0,8,9,1,0,0,2,2,0,0,0,0,4,2
724546,44689.26,"IC50","=",9,"CHEMBL1300662","C=CCN1C(=O)C(=CC2=C1N=C3C=CC=CN3C2=O)C#N",1.0670799999999998,78.14000000000001,118.37677236182356,80.16,278.271,278.08037556,6,0,2,0,6,0,6,21,31,3,3,0,0,3,0,0,0,0,0,0.06666666666666667,10.98366614043841,6.230444515189881,4.457326269121369,3.200956522427177,2.249332605655471,6.230444515189881,4.457326269121369,3.200956522427177,2.249332605655471,-3.2,12.814692378328742,4.722706184406108,1.8334821428571433,11.118533790104015,13.951772775000357,6.544756405912575,11.33111286753076,5.563451491696996,52.70634200403554,0.0,16.68057865600025,0.0,0.0,0.0,0.0,0.0,5.261891554738487,13.951772775000357,0.0,6.544756405912575,0.0,69.38832728583655,0.0,6.069221312792274,16.68057865600025,0.0,18.55686862219679,4.9839785209472085,5.261891554738487,6.578935683598497,12.142387175295491,18.19910120538483,12.741599977525652,5.386224214464796,17.279850025256998,5.647177220767728,0.0,11.118533790104015,0.0,15,0,0,0,0,0,0,1,3,2,0,0,3,3,1,8,8,0,2,8,6,0,0,0,0,4,3,0,0,6,8,0,0,0,0,3,0,0,0,0,4,2
724589,50000.0,"IC50",">",9,"CHEMBL1300705","CSc1ccc(cc1)S(=O)(=O)Nc2c(C)cccc2C",3.8261400000000023,84.94750000000003,124.01707177013918,46.17,307.44,307.070070784,3,1,4,1,3,0,5,20,37,2,2,0,0,0,0,0,2,0,0,0.2,13.307438208038286,8.877246319381184,7.109891405844264,5.196478419120126,3.534806535357118,6.1693382003952015,4.5478363531798545,3.0872875200074454,1.9236153507850453,-1.46,14.938940210302675,5.891049363830697,3.162297226899458,4.722094864452088,14.673566167840342,10.023291153407584,13.847474399381248,11.126902983393991,52.255536430266815,0.0,0.0,0.0,5.687386274683562,0.0,11.761884949391115,8.417796984328938,0.0,0.0,0.0,23.638441350416798,10.977864047963493,53.59147246262526,0.0,0.0,27.472562377482262,0.0,4.722094864452088,8.417796984328938,0.0,11.761884949391115,18.19910120538483,55.49561484013307,4.895483475517775,10.582869750201336,0.0,0.0,0.0,10.023291153407584,0.0,15,0,0,0,0,2,0,1,0,2,0,0,7,2,0,6,6,0,4,5,3,1,1,0,0,5,2,0,1,7,5,0,0,0,0,2,0,0,0,0,0,0
764600,50000.0,"IC50",">",9,"CHEMBL1340716","O=C(Nc1nc2ccccc2s1)c3cc4COc5ccccc5c4s3",5.169500000000002,101.6602,151.27661317355242,51.22,364.4510000000001,364.03401962400005,4,1,3,1,5,1,6,25,37,5,4,0,1,2,0,1,2,0,0,0.05263157894736842,14.616459123104045,9.429230961503963,7.773562113507419,6.223214059256668,4.849065036697308,7.7962377996485115,5.690714390257811,4.0619957542711225,2.8958148601672113,-2.699999999999999,14.626909453656983,5.683116756987744,2.503095570860242,10.05365155780638,10.891158250298714,6.606881964512918,0.0,15.235135869470117,54.59730361615449,0.0,20.65721931948366,0.0,5.131558479839333,5.749511833283905,22.673571755869474,9.53140013787187,0.0,4.9839785209472085,0.0,6.606881964512918,5.316788604006331,65.03790230155279,0.0,16.1901105186822,43.92893059914567,4.736862953800049,10.111325788078153,4.9839785209472085,0.0,11.336785877934737,35.602254151781175,30.33183534230805,16.00405017709529,15.093767827786662,12.356393797796823,5.131558479839333,0.0,5.907179729351506,0.0,19,0,0,0,0,2,0,1,1,1,1,0,3,1,0,15,10,0,3,6,4,1,1,0,0,1,1,1,0,14,8,0,0,0,2,3,0,0,0,0,6,3
952007,37494.74,"IC50","=",9,"CHEMBL1528123","Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCc3ccc4OCOc4c3",3.220620000000001,104.51200000000001,167.72267333860785,94.84,413.4510000000002,413.093308328,7,1,7,1,6,1,8,29,48,4,3,0,1,1,0,1,2,0,0,0.19047619047619047,16.491707380441046,10.607113685890802,8.697963597967924,6.142828834885394,4.161248367246693,8.954848459570647,6.708388190374947,4.487872170559057,2.9141093083910565,-3.2599999999999993,19.073676195623275,7.63294422380462,4.2694411326189545,14.790514511606428,21.11791901978027,22.134863149076867,6.923737199690624,27.441935005214695,63.90993802872561,0.0,0.0,0.0,0.0,11.49902366656781,0.0,27.103211013054203,0.0,5.316788604006331,0.0,24.116830687867765,6.792942306099827,77.24470143729738,0.0,11.49902366656781,15.744432865769006,19.207665448659775,4.794537184071822,8.417796984328938,0.0,0.0,23.762552697081826,48.88539110215728,6.544756405912575,4.895483475517775,11.513101025621232,27.096524221859752,6.792942306099827,5.907179729351506,0.0,21,0,0,0,0,1,0,1,0,3,3,0,8,3,0,13,8,0,7,13,7,1,1,0,0,4,3,1,1,13,7,0,0,0,2,2,0,0,0,0,2,1
783777,24949.8,"IC50","=",9,"CHEMBL1359893","COc1ccc(Cl)cc1NC(=O)c2ocnc2C",2.8973200000000006,67.19720000000001,108.72549665381453,64.36,266.684,266.045819892,5,1,4,1,4,1,6,18,29,2,2,0,0,1,0,0,1,0,0,0.16666666666666666,10.615252962677733,5.543109255278741,4.0020596054423745,2.59656699988917,1.6489110456337295,5.165144782269512,3.56562382497039,2.361469897101431,1.476808021680862,-2.0100000000000002,12.447008086673568,5.097726906497272,2.45806217663194,10.05365155780638,18.000955791576246,0.0,6.923737199690624,16.248712597794725,29.009891641228702,5.022633313741326,0.0,0.0,5.687386274683562,5.749511833283905,11.600939890232516,13.948551074925216,0.0,4.9839785209472085,0.0,6.923737199690624,12.426586145283864,41.06954943163958,0.0,5.749511833283905,23.195505894267583,14.470802494859726,4.794537184071822,4.9839785209472085,0.0,0.0,11.600939890232516,25.122838405075456,5.022633313741326,18.491111810809556,5.749511833283905,6.393639498790523,5.760247418874442,5.907179729351506,0.0,12,0,1,0,0,0,0,1,1,2,1,0,7,1,0,6,5,0,4,8,5,1,1,0,0,4,2,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0
912734,50000.0,"IC50",">",9,"CHEMBL1488850","CN=C1SC(CC(=O)Nc2ccc(cc2)C(=O)C)C(=O)N1C",1.7773999999999999,87.20120000000003,132.5227456607053,78.83999999999999,319.3860000000001,319.09906240400005,6,1,5,1,5,2,7,22,39,2,1,1,1,0,1,1,1,0,0,0.3333333333333333,13.437775060917772,7.618943257525858,6.065651911516904,4.597950215509576,3.1689290582361607,6.739290446270965,4.895765685722425,3.277877476509071,2.0673139572343904,-2.15,16.224491773487685,6.740608823009521,3.5375799451704832,5.316788604006331,47.01044790083303,9.589074368143644,0.0,23.70254749838545,29.257873006482107,0.0,0.0,0.0,5.687386274683562,0.0,11.761884949391115,14.383611552215466,0.0,4.899909730850478,4.992404732635669,18.59449685259881,19.41213256936071,29.828919765543436,0.0,0.0,40.214527398720676,5.316788604006331,24.27592601570161,0.0,0.0,0.0,11.761884949391115,31.189205473537065,31.767003354660947,0.0,5.249938029982174,10.950896715942989,11.814359458703011,0.0,0.0,15,0,0,0,0,1,0,2,1,3,0,0,8,4,0,8,3,0,5,9,6,1,1,0,0,6,3,2,0,5,6,0,0,0,1,1,0,0,0,0,0,0
980395,50000.0,"IC50",">",9,"CHEMBL1556511","Cc1c(C)c(Br)cc(C(=O)NCc2occc2)c1C",3.8973600000000026,78.23120000000003,120.68646905091404,42.24,322.20200000000006,321.036440852,3,1,4,1,2,1,4,19,35,2,2,0,0,1,0,0,1,0,0,0.26666666666666666,12.79696545099671,6.865729908558998,5.397328260369006,4.229880581167097,2.443525149091421,6.0727316390016455,4.542991361194486,3.406212996801161,1.9172319158094921,-1.5499999999999998,13.871853541028633,5.612695959491282,2.8941640458290228,5.316788604006331,5.907179729351506,6.544756405912575,20.771211599071872,32.80859056973425,33.35213465390965,0.0,0.0,0.0,0.0,0.0,15.929943897949348,9.211688121125169,0.0,5.316788604006331,0.0,27.315968004984448,0.0,56.94903710251872,0.0,0.0,21.837123627300855,9.733939541059678,4.794537184071822,0.0,0.0,0.0,15.929943897949348,55.66066727954768,10.03617100752941,12.807919401551633,5.760247418874442,0.0,0.0,5.907179729351506,0.0,15,0,0,1,0,0,0,1,0,1,1,0,8,1,0,6,5,0,4,5,3,1,1,0,0,5,2,1,0,5,6,0,0,0,1,1,0,0,0,0,0,0
1019119,50000.0,"IC50",">",9,"CHEMBL1595235","C=CCSC1=N\C(=C/C=C/c2occc2)\C(=O)S1",3.7253000000000016,78.51300000000002,113.73863579969566,42.57,277.37,277.023120592,3,0,5,0,5,0,5,18,29,2,1,0,1,1,0,1,0,0,0,0.07692307692307693,11.16886536591134,7.060162175276658,5.522091712432572,3.987914024710974,2.8269117724592037,5.2580670346954435,3.293353249037117,1.9833128908336783,1.2158528224892369,-1.46,12.983098621947683,6.466540532497093,3.5145834803433726,0.0,15.24387950734477,4.794537184071822,0.0,5.760247418874442,58.30948811940727,0.0,6.076020106833881,0.0,0.0,0.0,23.52376989878223,9.211688121125169,0.0,0.0,4.992404732635669,0.0,5.752853606746789,54.660179868592685,0.0,0.0,39.0908159062141,4.417150937053347,4.794537184071822,4.992404732635669,0.0,6.578935683598497,23.913925163058877,36.046659299982096,5.752853606746789,6.263162995639057,15.833035702342539,0.0,5.11527693018572,0.0,0.0,13,0,0,0,0,2,0,0,1,1,1,0,5,4,0,7,3,0,5,5,3,0,0,0,0,2,6,0,0,6,4,0,0,0,2,0,0,0,0,0,0,0
844295,12439.15,"IC50","=",9,"CHEMBL1420411","COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5",5.388700000000006,143.9775999999998,219.3413840839621,101.32000000000001,538.0250000000003,537.1125195479999,8,1,6,1,7,0,10,37,61,5,4,0,1,1,0,1,3,0,0,0.18518518518518517,21.915795845736618,13.604013252149345,10.906086106095117,7.534508855256195,5.731499118835076,11.377737159875617,8.629492299935002,6.283697887175208,4.654005316706031,-3.8199999999999985,24.85591129439931,9.568634358635757,4.559239502339491,9.473725907600098,49.10957095335431,10.023291153407584,0.0,23.58956543546796,71.83144527881744,5.022633313741326,22.029827915475046,0.0,0.0,17.379012003003183,11.600939890232516,22.99805028676974,0.0,9.398197305347496,5.101407525739723,12.462662452073971,20.47536426606647,82.87957405021305,0.0,28.505914986397173,38.23884097849186,14.580253302440804,0.0,13.401775505276145,9.51562631014001,0.0,47.99914230100217,41.45873832570204,22.393130642829128,43.30904230729839,0.0,11.49902366656781,15.903279489842955,0.0,0.0,27,0,1,0,0,1,0,0,3,5,0,0,11,2,0,16,12,0,6,13,8,1,1,0,0,7,2,0,1,14,13,0,0,0,1,4,0,0,0,0,2,1
1000632,36096.23,"IC50","=",9,"CHEMBL1576748","COc1ccc(NC(=O)c2occc2)cc1N",2.1227,64.06760000000001,98.17753102860246,77.49,232.239,232.084792244,5,3,4,2,4,1,5,17,29,2,2,0,0,1,0,0,1,0,0,0.08333333333333333,9.26619675571897,4.988373794124052,3.388154983922077,2.232537824239678,1.4125598048385195,4.988373794124052,3.388154983922077,2.232537824239678,1.4125598048385195,-2.43,11.067308651050283,4.608399415042914,2.389863153099,15.787319034968565,13.016977270629038,0.0,0.0,10.554784602946263,41.01214927500045,0.0,0.0,0.0,11.374772549367124,5.749511833283905,0.0,13.948551074925216,0.0,0.0,0.0,0.0,18.16025362244605,42.355245756821546,0.0,5.749511833283905,17.28195227871863,20.20446997202191,4.794537184071822,0.0,0.0,0.0,0.0,30.33183534230805,5.687386274683562,19.06034681160015,5.749511833283905,5.760247418874442,0.0,5.907179729351506,0.0,12,0,0,0,0,0,0,2,0,2,1,0,6,1,0,6,5,0,4,8,5,3,2,0,0,3,2,1,0,7,4,0,0,0,1,1,0,0,0,0,0,0
